listing_id,listing_lat,listing_lon,listing_name,mrt_label,mrt_lat,mrt_lon,mrt_dist_m,bus_label,bus_lat,bus_lon,bus_dist_m,attraction_label,attraction_lat,attraction_lon,attraction_dist_m
9.13e+17,1.325617531,103.8525482,Renovated Charm Private EntranceSpiral Staircase,TOA PAYOH MRT STATION,1.332628987,103.8475018,960,50159.0,1.324560661,103.8532662,142,Sun Yat Sen Memorial Hall,1.32800000043729,103.846919999956,679
9.15e+17,1.29828,103.8578,Doubleprivate bathroom to Bugis,BUGIS MRT STATION,1.30026469,103.8556148,328,1541.0,1.298864654,103.8573458,82,"Bras Basah.Bugis, Singapore Cultural District",1.30099999961535,103.856240000084,349
9.16e+17,1.2892,103.83071,Bukit Merah entire home/apt,TIONG BAHRU MRT STATION,1.286194579,103.8269989,531,10221.0,1.290329066,103.8311179,133,SIT Flats Singapore,1.28400000017477,103.833600000057,661
9.2e+17,1.290666216,103.8322563,Spacious bedroom apartment,GREAT WORLD MRT STATION,1.293814735,103.8337251,386,10229.0,1.290521379,103.8317819,55,SIT Flats Singapore,1.28400000017477,103.833600000057,756
9.27e+17,1.3040854,103.859466,BUGIS Cinematic Family No Window,JALAN BESAR MRT STATION,1.305171388,103.8552957,479,1229.0,1.303375526,103.8596309,81,"Malay Heritage Centre, Singapore",1.30299999990489,103.859860000254,128
9.33e+17,1.319578616,103.9492075,Beautiful East Studio Coliving,BEDOK SOUTH MRT STATION,1.31688894,103.9490653,299,94069.0,1.318096686,103.9508566,246,East Coast Park Singapore,1.30100000016245,103.912186999915,4605
9.34e+17,1.296006822,103.8569921,Downtown Core private room,ESPLANADE MRT STATION,1.293657725,103.8550812,337,80151.0,1.295947793,103.8575904,67,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,289
9.34e+17,1.29777708,103.8555612,Downtown Core private room,BUGIS MRT STATION,1.30026469,103.8556148,277,1639.0,1.2973875,103.8555758,43,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,237
9.34e+17,1.29582,103.85536,Downtown Core private room,ESPLANADE MRT STATION,1.293657725,103.8550812,242,1611.0,1.295296386,103.8553904,58,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,110
9.34e+17,1.297788695,103.8564488,Downtown Core private room,BUGIS MRT STATION,1.30026469,103.8556148,291,1621.0,1.296958889,103.8565561,93,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,303
